id,visitors,year,month,day,dow,holiday_flg,min_visitors,mean_visitors,median_visitors,max_visitors,count_observations,air_genre_name,air_area_name,latitude,longitude
air_6e3fd96320d24324_2017-05-08,20,2017,5,8,0,0,1.0,8.518518519,6.0,34.0,54.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-09,20,2017,5,9,1,0,1.0,10.84126984,8.0,43.0,63.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-10,20,2017,5,10,2,0,1.0,11.04761905,10.0,33.0,63.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-11,20,2017,5,11,3,0,1.0,11.43548387,9.5,44.0,62.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-12,20,2017,5,12,4,0,1.0,15.22222222,13.0,38.0,63.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-13,20,2017,5,13,5,0,1.0,16.63636364,13.5,50.0,66.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-14,20,2017,5,14,6,0,1.0,10.31818182,6.0,43.0,44.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-15,20,2017,5,15,0,0,1.0,8.518518519,6.0,34.0,54.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-16,20,2017,5,16,1,0,1.0,10.84126984,8.0,43.0,63.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-17,20,2017,5,17,2,0,1.0,11.04761905,10.0,33.0,63.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-18,20,2017,5,18,3,0,1.0,11.43548387,9.5,44.0,62.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-19,20,2017,5,19,4,0,1.0,15.22222222,13.0,38.0,63.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-20,20,2017,5,20,5,0,1.0,16.63636364,13.5,50.0,66.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-21,20,2017,5,21,6,0,1.0,10.31818182,6.0,43.0,44.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-22,20,2017,5,22,0,0,1.0,8.518518519,6.0,34.0,54.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-23,20,2017,5,23,1,0,1.0,10.84126984,8.0,43.0,63.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-24,20,2017,5,24,2,0,1.0,11.04761905,10.0,33.0,63.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-25,20,2017,5,25,3,0,1.0,11.43548387,9.5,44.0,62.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-26,20,2017,5,26,4,0,1.0,15.22222222,13.0,38.0,63.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-27,20,2017,5,27,5,0,1.0,16.63636364,13.5,50.0,66.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-28,20,2017,5,28,6,0,1.0,10.31818182,6.0,43.0,44.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-29,20,2017,5,29,0,0,1.0,8.518518519,6.0,34.0,54.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-30,20,2017,5,30,1,0,1.0,10.84126984,8.0,43.0,63.0,7,14,34.48589929999999,133.36231270000002
air_6e3fd96320d24324_2017-05-31,20,2017,5,31,2,0,1.0,11.04761905,10.0,33.0,63.0,7,14,34.48589929999999,133.36231270000002
air_6e64fb5821402cd2_2017-04-23,20,2017,4,23,6,0,2.0,11.14285714,9.5,42.0,28.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-04-24,20,2017,4,24,0,0,2.0,10.52380952,8.0,32.0,21.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-04-25,20,2017,4,25,1,0,1.0,6.84,7.0,20.0,25.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-04-26,20,2017,4,26,2,0,1.0,10.72727273,10.0,25.0,22.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-04-27,20,2017,4,27,3,0,1.0,9.296296296,6.0,19.0,27.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-04-28,20,2017,4,28,4,0,1.0,9.142857142999999,8.5,24.0,28.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-04-29,20,2017,4,29,5,1,1.0,10.26086957,11.0,25.0,23.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-04-30,20,2017,4,30,6,0,2.0,11.14285714,9.5,42.0,28.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-01,20,2017,5,1,0,0,2.0,10.52380952,8.0,32.0,21.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-02,20,2017,5,2,1,0,1.0,6.84,7.0,20.0,25.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-03,20,2017,5,3,2,1,1.0,10.72727273,10.0,25.0,22.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-04,20,2017,5,4,3,1,1.0,9.296296296,6.0,19.0,27.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-05,20,2017,5,5,4,1,1.0,9.142857142999999,8.5,24.0,28.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-06,20,2017,5,6,5,0,1.0,10.26086957,11.0,25.0,23.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-07,20,2017,5,7,6,0,2.0,11.14285714,9.5,42.0,28.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-08,20,2017,5,8,0,0,2.0,10.52380952,8.0,32.0,21.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-09,20,2017,5,9,1,0,1.0,6.84,7.0,20.0,25.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-10,20,2017,5,10,2,0,1.0,10.72727273,10.0,25.0,22.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-11,20,2017,5,11,3,0,1.0,9.296296296,6.0,19.0,27.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-12,20,2017,5,12,4,0,1.0,9.142857142999999,8.5,24.0,28.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-13,20,2017,5,13,5,0,1.0,10.26086957,11.0,25.0,23.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-14,20,2017,5,14,6,0,2.0,11.14285714,9.5,42.0,28.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-15,20,2017,5,15,0,0,2.0,10.52380952,8.0,32.0,21.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-16,20,2017,5,16,1,0,1.0,6.84,7.0,20.0,25.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-17,20,2017,5,17,2,0,1.0,10.72727273,10.0,25.0,22.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-18,20,2017,5,18,3,0,1.0,9.296296296,6.0,19.0,27.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-19,20,2017,5,19,4,0,1.0,9.142857142999999,8.5,24.0,28.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-20,20,2017,5,20,5,0,1.0,10.26086957,11.0,25.0,23.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-21,20,2017,5,21,6,0,2.0,11.14285714,9.5,42.0,28.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-22,20,2017,5,22,0,0,2.0,10.52380952,8.0,32.0,21.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-23,20,2017,5,23,1,0,1.0,6.84,7.0,20.0,25.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-24,20,2017,5,24,2,0,1.0,10.72727273,10.0,25.0,22.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-25,20,2017,5,25,3,0,1.0,9.296296296,6.0,19.0,27.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-26,20,2017,5,26,4,0,1.0,9.142857142999999,8.5,24.0,28.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-27,20,2017,5,27,5,0,1.0,10.26086957,11.0,25.0,23.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-28,20,2017,5,28,6,0,2.0,11.14285714,9.5,42.0,28.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-29,20,2017,5,29,0,0,2.0,10.52380952,8.0,32.0,21.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-30,20,2017,5,30,1,0,1.0,6.84,7.0,20.0,25.0,2,0,33.589215700000004,130.3928134
air_6e64fb5821402cd2_2017-05-31,20,2017,5,31,2,0,1.0,10.72727273,10.0,25.0,22.0,2,0,33.589215700000004,130.3928134
air_6ff5fca957798daa_2017-04-23,20,2017,4,23,6,0,1.0,1.0,1.0,1.0,1.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-04-24,20,2017,4,24,0,0,1.0,6.6857142860000005,6.0,20.0,35.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-04-25,20,2017,4,25,1,0,1.0,6.277777778,5.0,13.0,36.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-04-26,20,2017,4,26,2,0,1.0,6.594594595,7.0,14.0,37.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-04-27,20,2017,4,27,3,0,1.0,7.342105263,7.0,16.0,38.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-04-28,20,2017,4,28,4,0,3.0,8.12195122,8.0,17.0,41.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-04-29,20,2017,4,29,5,1,2.0,9.769230769,9.0,18.0,39.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-04-30,20,2017,4,30,6,0,1.0,1.0,1.0,1.0,1.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-01,20,2017,5,1,0,0,1.0,6.6857142860000005,6.0,20.0,35.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-02,20,2017,5,2,1,0,1.0,6.277777778,5.0,13.0,36.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-03,20,2017,5,3,2,1,1.0,6.594594595,7.0,14.0,37.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-04,20,2017,5,4,3,1,1.0,7.342105263,7.0,16.0,38.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-05,20,2017,5,5,4,1,3.0,8.12195122,8.0,17.0,41.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-06,20,2017,5,6,5,0,2.0,9.769230769,9.0,18.0,39.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-07,20,2017,5,7,6,0,1.0,1.0,1.0,1.0,1.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-08,20,2017,5,8,0,0,1.0,6.6857142860000005,6.0,20.0,35.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-09,20,2017,5,9,1,0,1.0,6.277777778,5.0,13.0,36.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-10,20,2017,5,10,2,0,1.0,6.594594595,7.0,14.0,37.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-11,20,2017,5,11,3,0,1.0,7.342105263,7.0,16.0,38.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-12,20,2017,5,12,4,0,3.0,8.12195122,8.0,17.0,41.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-13,20,2017,5,13,5,0,2.0,9.769230769,9.0,18.0,39.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-14,20,2017,5,14,6,0,1.0,1.0,1.0,1.0,1.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-15,20,2017,5,15,0,0,1.0,6.6857142860000005,6.0,20.0,35.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-16,20,2017,5,16,1,0,1.0,6.277777778,5.0,13.0,36.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-17,20,2017,5,17,2,0,1.0,6.594594595,7.0,14.0,37.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-18,20,2017,5,18,3,0,1.0,7.342105263,7.0,16.0,38.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-19,20,2017,5,19,4,0,3.0,8.12195122,8.0,17.0,41.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-20,20,2017,5,20,5,0,2.0,9.769230769,9.0,18.0,39.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-21,20,2017,5,21,6,0,1.0,1.0,1.0,1.0,1.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-22,20,2017,5,22,0,0,1.0,6.6857142860000005,6.0,20.0,35.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-23,20,2017,5,23,1,0,1.0,6.277777778,5.0,13.0,36.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-24,20,2017,5,24,2,0,1.0,6.594594595,7.0,14.0,37.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-25,20,2017,5,25,3,0,1.0,7.342105263,7.0,16.0,38.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-26,20,2017,5,26,4,0,3.0,8.12195122,8.0,17.0,41.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-27,20,2017,5,27,5,0,2.0,9.769230769,9.0,18.0,39.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-28,20,2017,5,28,6,0,1.0,1.0,1.0,1.0,1.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-29,20,2017,5,29,0,0,1.0,6.6857142860000005,6.0,20.0,35.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-30,20,2017,5,30,1,0,1.0,6.277777778,5.0,13.0,36.0,10,62,35.6580681,139.7515992
air_6ff5fca957798daa_2017-05-31,20,2017,5,31,2,0,1.0,6.594594595,7.0,14.0,37.0,10,62,35.6580681,139.7515992
air_707d4b6328f2c2df_2017-04-23,20,2017,4,23,6,0,2.0,18.96875,15.0,81.0,64.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-04-24,20,2017,4,24,0,0,4.0,23.44776119,23.0,65.0,67.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-04-25,20,2017,4,25,1,0,3.0,22.32835821,19.0,53.0,67.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-04-26,20,2017,4,26,2,0,1.0,27.39705882,26.5,105.0,68.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-04-27,20,2017,4,27,3,0,2.0,26.52941176,26.0,93.0,68.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-04-28,20,2017,4,28,4,0,12.0,41.0,39.5,74.0,68.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-04-29,20,2017,4,29,5,1,1.0,31.81818182,30.0,92.0,66.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-04-30,20,2017,4,30,6,0,2.0,18.96875,15.0,81.0,64.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-01,20,2017,5,1,0,0,4.0,23.44776119,23.0,65.0,67.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-02,20,2017,5,2,1,0,3.0,22.32835821,19.0,53.0,67.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-03,20,2017,5,3,2,1,1.0,27.39705882,26.5,105.0,68.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-04,20,2017,5,4,3,1,2.0,26.52941176,26.0,93.0,68.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-05,20,2017,5,5,4,1,12.0,41.0,39.5,74.0,68.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-06,20,2017,5,6,5,0,1.0,31.81818182,30.0,92.0,66.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-07,20,2017,5,7,6,0,2.0,18.96875,15.0,81.0,64.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-08,20,2017,5,8,0,0,4.0,23.44776119,23.0,65.0,67.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-09,20,2017,5,9,1,0,3.0,22.32835821,19.0,53.0,67.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-10,20,2017,5,10,2,0,1.0,27.39705882,26.5,105.0,68.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-11,20,2017,5,11,3,0,2.0,26.52941176,26.0,93.0,68.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-12,20,2017,5,12,4,0,12.0,41.0,39.5,74.0,68.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-13,20,2017,5,13,5,0,1.0,31.81818182,30.0,92.0,66.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-14,20,2017,5,14,6,0,2.0,18.96875,15.0,81.0,64.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-15,20,2017,5,15,0,0,4.0,23.44776119,23.0,65.0,67.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-16,20,2017,5,16,1,0,3.0,22.32835821,19.0,53.0,67.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-17,20,2017,5,17,2,0,1.0,27.39705882,26.5,105.0,68.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-18,20,2017,5,18,3,0,2.0,26.52941176,26.0,93.0,68.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-19,20,2017,5,19,4,0,12.0,41.0,39.5,74.0,68.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-20,20,2017,5,20,5,0,1.0,31.81818182,30.0,92.0,66.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-21,20,2017,5,21,6,0,2.0,18.96875,15.0,81.0,64.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-22,20,2017,5,22,0,0,4.0,23.44776119,23.0,65.0,67.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-23,20,2017,5,23,1,0,3.0,22.32835821,19.0,53.0,67.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-24,20,2017,5,24,2,0,1.0,27.39705882,26.5,105.0,68.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-25,20,2017,5,25,3,0,2.0,26.52941176,26.0,93.0,68.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-26,20,2017,5,26,4,0,12.0,41.0,39.5,74.0,68.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-27,20,2017,5,27,5,0,1.0,31.81818182,30.0,92.0,66.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-28,20,2017,5,28,6,0,2.0,18.96875,15.0,81.0,64.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-29,20,2017,5,29,0,0,4.0,23.44776119,23.0,65.0,67.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-30,20,2017,5,30,1,0,3.0,22.32835821,19.0,53.0,67.0,4,74,35.6617773,139.70405060000002
air_707d4b6328f2c2df_2017-05-31,20,2017,5,31,2,0,1.0,27.39705882,26.5,105.0,68.0,4,74,35.6617773,139.70405060000002
air_709262d948dd0b6e_2017-04-23,20,2017,4,23,6,0,4.0,23.61538462,21.0,73.0,39.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-04-24,20,2017,4,24,0,0,2.0,2.0,2.0,2.0,1.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-04-25,20,2017,4,25,1,0,13.0,13.0,13.0,13.0,1.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-04-26,20,2017,4,26,2,0,1.0,5.804878049,5.0,15.0,41.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-04-27,20,2017,4,27,3,0,2.0,7.170731707000001,5.0,26.0,41.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-04-28,20,2017,4,28,4,0,2.0,10.52380952,10.0,27.0,42.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-04-29,20,2017,4,29,5,1,2.0,16.23809524,14.0,55.0,42.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-04-30,20,2017,4,30,6,0,4.0,23.61538462,21.0,73.0,39.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-01,20,2017,5,1,0,0,2.0,2.0,2.0,2.0,1.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-02,20,2017,5,2,1,0,13.0,13.0,13.0,13.0,1.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-03,20,2017,5,3,2,1,1.0,5.804878049,5.0,15.0,41.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-04,20,2017,5,4,3,1,2.0,7.170731707000001,5.0,26.0,41.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-05,20,2017,5,5,4,1,2.0,10.52380952,10.0,27.0,42.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-06,20,2017,5,6,5,0,2.0,16.23809524,14.0,55.0,42.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-07,20,2017,5,7,6,0,4.0,23.61538462,21.0,73.0,39.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-08,20,2017,5,8,0,0,2.0,2.0,2.0,2.0,1.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-09,20,2017,5,9,1,0,13.0,13.0,13.0,13.0,1.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-10,20,2017,5,10,2,0,1.0,5.804878049,5.0,15.0,41.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-11,20,2017,5,11,3,0,2.0,7.170731707000001,5.0,26.0,41.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-12,20,2017,5,12,4,0,2.0,10.52380952,10.0,27.0,42.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-13,20,2017,5,13,5,0,2.0,16.23809524,14.0,55.0,42.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-14,20,2017,5,14,6,0,4.0,23.61538462,21.0,73.0,39.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-15,20,2017,5,15,0,0,2.0,2.0,2.0,2.0,1.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-16,20,2017,5,16,1,0,13.0,13.0,13.0,13.0,1.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-17,20,2017,5,17,2,0,1.0,5.804878049,5.0,15.0,41.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-18,20,2017,5,18,3,0,2.0,7.170731707000001,5.0,26.0,41.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-19,20,2017,5,19,4,0,2.0,10.52380952,10.0,27.0,42.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-20,20,2017,5,20,5,0,2.0,16.23809524,14.0,55.0,42.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-21,20,2017,5,21,6,0,4.0,23.61538462,21.0,73.0,39.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-22,20,2017,5,22,0,0,2.0,2.0,2.0,2.0,1.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-23,20,2017,5,23,1,0,13.0,13.0,13.0,13.0,1.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-24,20,2017,5,24,2,0,1.0,5.804878049,5.0,15.0,41.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-25,20,2017,5,25,3,0,2.0,7.170731707000001,5.0,26.0,41.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-26,20,2017,5,26,4,0,2.0,10.52380952,10.0,27.0,42.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-27,20,2017,5,27,5,0,2.0,16.23809524,14.0,55.0,42.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-28,20,2017,5,28,6,0,4.0,23.61538462,21.0,73.0,39.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-29,20,2017,5,29,0,0,2.0,2.0,2.0,2.0,1.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-30,20,2017,5,30,1,0,13.0,13.0,13.0,13.0,1.0,1,97,34.6812614,135.50980090000002
air_709262d948dd0b6e_2017-05-31,20,2017,5,31,2,0,1.0,5.804878049,5.0,15.0,41.0,1,97,34.6812614,135.50980090000002
air_70e9e8cd55879414_2017-04-23,20,2017,4,23,6,0,2.0,10.06451613,9.0,36.0,62.0,1,71,35.6593968,139.69644019999998
air_70e9e8cd55879414_2017-04-24,20,2017,4,24,0,0,1.0,4.591836735,3.0,20.0,49.0,1,71,35.6593968,139.69644019999998
air_70e9e8cd55879414_2017-04-25,20,2017,4,25,1,0,1.0,6.258064516,5.0,17.0,62.0,1,71,35.6593968,139.69644019999998
air_70e9e8cd55879414_2017-04-26,20,2017,4,26,2,0,1.0,7.37704918,7.0,19.0,61.0,1,71,35.6593968,139.69644019999998
air_70e9e8cd55879414_2017-04-27,20,2017,4,27,3,0,1.0,6.96969697,5.0,21.0,66.0,1,71,35.6593968,139.69644019999998
air_70e9e8cd55879414_2017-04-28,20,2017,4,28,4,0,1.0,8.893939394,9.0,21.0,66.0,1,71,35.6593968,139.69644019999998
air_70e9e8cd55879414_2017-04-29,20,2017,4,29,5,1,2.0,13.60294118,13.0,30.0,68.0,1,71,35.6593968,139.69644019999998
air_70e9e8cd55879414_2017-04-30,20,2017,4,30,6,0,2.0,10.06451613,9.0,36.0,62.0,1,71,35.6593968,139.69644019999998
air_70e9e8cd55879414_2017-05-01,20,2017,5,1,0,0,1.0,4.591836735,3.0,20.0,49.0,1,71,35.6593968,139.69644019999998
air_70e9e8cd55879414_2017-05-02,20,2017,5,2,1,0,1.0,6.258064516,5.0,17.0,62.0,1,71,35.6593968,139.69644019999998
