id,visitors,calendar_date,air_store_id,dow,year,month,min_visitors,mean_visitors,median_visitors,max_visitors,count_observations,air_genre_name,air_area_name,latitude,longitude
air_86cfbf2624576fad_2017-04-24,20,4/24/2017,air_86cfbf2624576fad,0,2017,4,4,11.7,5.5,60,10,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-04-25,20,4/25/2017,air_86cfbf2624576fad,1,2017,4,1,6.292307692,6,31,65,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-04-26,20,4/26/2017,air_86cfbf2624576fad,2,2017,4,1,7.454545455,7.5,15,66,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-04-27,20,4/27/2017,air_86cfbf2624576fad,3,2017,4,1,6.953125,7,21,64,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-04-28,20,4/28/2017,air_86cfbf2624576fad,4,2017,4,2,9.571428571,9,32,63,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-04-29,20,4/29/2017,air_86cfbf2624576fad,5,2017,4,1,8.767857143,7.5,29,56,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-04-30,20,4/30/2017,air_86cfbf2624576fad,6,2017,4,1,5.9,2,31,20,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-01,20,5/1/2017,air_86cfbf2624576fad,0,2017,5,4,11.7,5.5,60,10,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-02,20,5/2/2017,air_86cfbf2624576fad,1,2017,5,1,6.292307692,6,31,65,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-03,20,5/3/2017,air_86cfbf2624576fad,2,2017,5,1,7.454545455,7.5,15,66,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-04,20,5/4/2017,air_86cfbf2624576fad,3,2017,5,1,6.953125,7,21,64,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-05,20,5/5/2017,air_86cfbf2624576fad,4,2017,5,2,9.571428571,9,32,63,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-06,20,5/6/2017,air_86cfbf2624576fad,5,2017,5,1,8.767857143,7.5,29,56,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-07,20,5/7/2017,air_86cfbf2624576fad,6,2017,5,1,5.9,2,31,20,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-08,20,5/8/2017,air_86cfbf2624576fad,0,2017,5,4,11.7,5.5,60,10,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-09,20,5/9/2017,air_86cfbf2624576fad,1,2017,5,1,6.292307692,6,31,65,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-10,20,5/10/2017,air_86cfbf2624576fad,2,2017,5,1,7.454545455,7.5,15,66,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-11,20,5/11/2017,air_86cfbf2624576fad,3,2017,5,1,6.953125,7,21,64,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-12,20,5/12/2017,air_86cfbf2624576fad,4,2017,5,2,9.571428571,9,32,63,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-13,20,5/13/2017,air_86cfbf2624576fad,5,2017,5,1,8.767857143,7.5,29,56,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-14,20,5/14/2017,air_86cfbf2624576fad,6,2017,5,1,5.9,2,31,20,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-15,20,5/15/2017,air_86cfbf2624576fad,0,2017,5,4,11.7,5.5,60,10,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-16,20,5/16/2017,air_86cfbf2624576fad,1,2017,5,1,6.292307692,6,31,65,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-17,20,5/17/2017,air_86cfbf2624576fad,2,2017,5,1,7.454545455,7.5,15,66,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-18,20,5/18/2017,air_86cfbf2624576fad,3,2017,5,1,6.953125,7,21,64,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-19,20,5/19/2017,air_86cfbf2624576fad,4,2017,5,2,9.571428571,9,32,63,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-20,20,5/20/2017,air_86cfbf2624576fad,5,2017,5,1,8.767857143,7.5,29,56,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-21,20,5/21/2017,air_86cfbf2624576fad,6,2017,5,1,5.9,2,31,20,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-22,20,5/22/2017,air_86cfbf2624576fad,0,2017,5,4,11.7,5.5,60,10,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-23,20,5/23/2017,air_86cfbf2624576fad,1,2017,5,1,6.292307692,6,31,65,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-24,20,5/24/2017,air_86cfbf2624576fad,2,2017,5,1,7.454545455,7.5,15,66,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-25,20,5/25/2017,air_86cfbf2624576fad,3,2017,5,1,6.953125,7,21,64,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-26,20,5/26/2017,air_86cfbf2624576fad,4,2017,5,2,9.571428571,9,32,63,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-27,20,5/27/2017,air_86cfbf2624576fad,5,2017,5,1,8.767857143,7.5,29,56,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-28,20,5/28/2017,air_86cfbf2624576fad,6,2017,5,1,5.9,2,31,20,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-29,20,5/29/2017,air_86cfbf2624576fad,0,2017,5,4,11.7,5.5,60,10,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-30,20,5/30/2017,air_86cfbf2624576fad,1,2017,5,1,6.292307692,6,31,65,7,62,35.6580681,139.7515992
air_86cfbf2624576fad_2017-05-31,20,5/31/2017,air_86cfbf2624576fad,2,2017,5,1,7.454545455,7.5,15,66,7,62,35.6580681,139.7515992
air_86f7b2109e4abd65_2017-04-23,20,4/23/2017,air_86f7b2109e4abd65,6,2017,4,32,53.56410256,52,79,39,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-04-24,20,4/24/2017,air_86f7b2109e4abd65,0,2017,4,19,28,31,34,3,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-04-25,20,4/25/2017,air_86f7b2109e4abd65,1,2017,4,16,38.10810811,39,59,37,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-04-26,20,4/26/2017,air_86f7b2109e4abd65,2,2017,4,20,41.92105263,40,68,38,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-04-27,20,4/27/2017,air_86f7b2109e4abd65,3,2017,4,20,38.71794872,37,65,39,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-04-28,20,4/28/2017,air_86f7b2109e4abd65,4,2017,4,1,36.05555556,35,61,36,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-04-29,20,4/29/2017,air_86f7b2109e4abd65,5,2017,4,3,47.12820513,47,95,39,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-04-30,20,4/30/2017,air_86f7b2109e4abd65,6,2017,4,32,53.56410256,52,79,39,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-01,20,5/1/2017,air_86f7b2109e4abd65,0,2017,5,19,28,31,34,3,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-02,20,5/2/2017,air_86f7b2109e4abd65,1,2017,5,16,38.10810811,39,59,37,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-03,20,5/3/2017,air_86f7b2109e4abd65,2,2017,5,20,41.92105263,40,68,38,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-04,20,5/4/2017,air_86f7b2109e4abd65,3,2017,5,20,38.71794872,37,65,39,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-05,20,5/5/2017,air_86f7b2109e4abd65,4,2017,5,1,36.05555556,35,61,36,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-06,20,5/6/2017,air_86f7b2109e4abd65,5,2017,5,3,47.12820513,47,95,39,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-07,20,5/7/2017,air_86f7b2109e4abd65,6,2017,5,32,53.56410256,52,79,39,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-08,20,5/8/2017,air_86f7b2109e4abd65,0,2017,5,19,28,31,34,3,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-09,20,5/9/2017,air_86f7b2109e4abd65,1,2017,5,16,38.10810811,39,59,37,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-10,20,5/10/2017,air_86f7b2109e4abd65,2,2017,5,20,41.92105263,40,68,38,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-11,20,5/11/2017,air_86f7b2109e4abd65,3,2017,5,20,38.71794872,37,65,39,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-12,20,5/12/2017,air_86f7b2109e4abd65,4,2017,5,1,36.05555556,35,61,36,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-13,20,5/13/2017,air_86f7b2109e4abd65,5,2017,5,3,47.12820513,47,95,39,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-14,20,5/14/2017,air_86f7b2109e4abd65,6,2017,5,32,53.56410256,52,79,39,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-15,20,5/15/2017,air_86f7b2109e4abd65,0,2017,5,19,28,31,34,3,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-16,20,5/16/2017,air_86f7b2109e4abd65,1,2017,5,16,38.10810811,39,59,37,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-17,20,5/17/2017,air_86f7b2109e4abd65,2,2017,5,20,41.92105263,40,68,38,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-18,20,5/18/2017,air_86f7b2109e4abd65,3,2017,5,20,38.71794872,37,65,39,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-19,20,5/19/2017,air_86f7b2109e4abd65,4,2017,5,1,36.05555556,35,61,36,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-20,20,5/20/2017,air_86f7b2109e4abd65,5,2017,5,3,47.12820513,47,95,39,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-21,20,5/21/2017,air_86f7b2109e4abd65,6,2017,5,32,53.56410256,52,79,39,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-22,20,5/22/2017,air_86f7b2109e4abd65,0,2017,5,19,28,31,34,3,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-23,20,5/23/2017,air_86f7b2109e4abd65,1,2017,5,16,38.10810811,39,59,37,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-24,20,5/24/2017,air_86f7b2109e4abd65,2,2017,5,20,41.92105263,40,68,38,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-25,20,5/25/2017,air_86f7b2109e4abd65,3,2017,5,20,38.71794872,37,65,39,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-26,20,5/26/2017,air_86f7b2109e4abd65,4,2017,5,1,36.05555556,35,61,36,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-27,20,5/27/2017,air_86f7b2109e4abd65,5,2017,5,3,47.12820513,47,95,39,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-28,20,5/28/2017,air_86f7b2109e4abd65,6,2017,5,32,53.56410256,52,79,39,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-29,20,5/29/2017,air_86f7b2109e4abd65,0,2017,5,19,28,31,34,3,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-30,20,5/30/2017,air_86f7b2109e4abd65,1,2017,5,16,38.10810811,39,59,37,4,100,34.6762311,135.4860587
air_86f7b2109e4abd65_2017-05-31,20,5/31/2017,air_86f7b2109e4abd65,2,2017,5,20,41.92105263,40,68,38,4,100,34.6762311,135.4860587
air_87059630ab6fe47f_2017-04-23,20,4/23/2017,air_87059630ab6fe47f,6,2017,4,1,5.75,5.5,11,4,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-04-24,20,4/24/2017,air_87059630ab6fe47f,0,2017,4,1,5.303030303,4,21,33,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-04-25,20,4/25/2017,air_87059630ab6fe47f,1,2017,4,2,6.707317073,5,22,41,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-04-26,20,4/26/2017,air_87059630ab6fe47f,2,2017,4,1,6.87804878,7,23,41,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-04-27,20,4/27/2017,air_87059630ab6fe47f,3,2017,4,1,6.102564103,5,17,39,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-04-28,20,4/28/2017,air_87059630ab6fe47f,4,2017,4,1,7.461538462,6,30,39,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-04-29,20,4/29/2017,air_87059630ab6fe47f,5,2017,4,1,4.296296296,4,13,27,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-04-30,20,4/30/2017,air_87059630ab6fe47f,6,2017,4,1,5.75,5.5,11,4,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-01,20,5/1/2017,air_87059630ab6fe47f,0,2017,5,1,5.303030303,4,21,33,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-02,20,5/2/2017,air_87059630ab6fe47f,1,2017,5,2,6.707317073,5,22,41,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-03,20,5/3/2017,air_87059630ab6fe47f,2,2017,5,1,6.87804878,7,23,41,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-04,20,5/4/2017,air_87059630ab6fe47f,3,2017,5,1,6.102564103,5,17,39,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-05,20,5/5/2017,air_87059630ab6fe47f,4,2017,5,1,7.461538462,6,30,39,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-06,20,5/6/2017,air_87059630ab6fe47f,5,2017,5,1,4.296296296,4,13,27,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-07,20,5/7/2017,air_87059630ab6fe47f,6,2017,5,1,5.75,5.5,11,4,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-08,20,5/8/2017,air_87059630ab6fe47f,0,2017,5,1,5.303030303,4,21,33,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-09,20,5/9/2017,air_87059630ab6fe47f,1,2017,5,2,6.707317073,5,22,41,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-10,20,5/10/2017,air_87059630ab6fe47f,2,2017,5,1,6.87804878,7,23,41,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-11,20,5/11/2017,air_87059630ab6fe47f,3,2017,5,1,6.102564103,5,17,39,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-12,20,5/12/2017,air_87059630ab6fe47f,4,2017,5,1,7.461538462,6,30,39,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-13,20,5/13/2017,air_87059630ab6fe47f,5,2017,5,1,4.296296296,4,13,27,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-14,20,5/14/2017,air_87059630ab6fe47f,6,2017,5,1,5.75,5.5,11,4,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-15,20,5/15/2017,air_87059630ab6fe47f,0,2017,5,1,5.303030303,4,21,33,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-16,20,5/16/2017,air_87059630ab6fe47f,1,2017,5,2,6.707317073,5,22,41,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-17,20,5/17/2017,air_87059630ab6fe47f,2,2017,5,1,6.87804878,7,23,41,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-18,20,5/18/2017,air_87059630ab6fe47f,3,2017,5,1,6.102564103,5,17,39,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-19,20,5/19/2017,air_87059630ab6fe47f,4,2017,5,1,7.461538462,6,30,39,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-20,20,5/20/2017,air_87059630ab6fe47f,5,2017,5,1,4.296296296,4,13,27,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-21,20,5/21/2017,air_87059630ab6fe47f,6,2017,5,1,5.75,5.5,11,4,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-22,20,5/22/2017,air_87059630ab6fe47f,0,2017,5,1,5.303030303,4,21,33,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-23,20,5/23/2017,air_87059630ab6fe47f,1,2017,5,2,6.707317073,5,22,41,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-24,20,5/24/2017,air_87059630ab6fe47f,2,2017,5,1,6.87804878,7,23,41,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-25,20,5/25/2017,air_87059630ab6fe47f,3,2017,5,1,6.102564103,5,17,39,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-26,20,5/26/2017,air_87059630ab6fe47f,4,2017,5,1,7.461538462,6,30,39,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-27,20,5/27/2017,air_87059630ab6fe47f,5,2017,5,1,4.296296296,4,13,27,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-28,20,5/28/2017,air_87059630ab6fe47f,6,2017,5,1,5.75,5.5,11,4,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-29,20,5/29/2017,air_87059630ab6fe47f,0,2017,5,1,5.303030303,4,21,33,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-30,20,5/30/2017,air_87059630ab6fe47f,1,2017,5,2,6.707317073,5,22,41,1,77,35.6938401,139.7035494
air_87059630ab6fe47f_2017-05-31,20,5/31/2017,air_87059630ab6fe47f,2,2017,5,1,6.87804878,7,23,41,1,77,35.6938401,139.7035494
air_87078cf7903a648c_2017-04-23,20,4/23/2017,air_87078cf7903a648c,6,2017,4,1,3.84375,4,10,32,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-04-24,20,4/24/2017,air_87078cf7903a648c,0,2017,4,1,4.411764706,4,9,34,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-04-25,20,4/25/2017,air_87078cf7903a648c,1,2017,4,1,6.694444444,6,23,36,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-04-26,20,4/26/2017,air_87078cf7903a648c,2,2017,4,1,7.25,5.5,30,40,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-04-27,20,4/27/2017,air_87078cf7903a648c,3,2017,4,1,7.15,6.5,31,40,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-04-28,20,4/28/2017,air_87078cf7903a648c,4,2017,4,1,7.928571429,8,30,42,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-04-29,20,4/29/2017,air_87078cf7903a648c,5,2017,4,2,10.21428571,9.5,21,42,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-04-30,20,4/30/2017,air_87078cf7903a648c,6,2017,4,1,3.84375,4,10,32,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-01,20,5/1/2017,air_87078cf7903a648c,0,2017,5,1,4.411764706,4,9,34,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-02,20,5/2/2017,air_87078cf7903a648c,1,2017,5,1,6.694444444,6,23,36,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-03,20,5/3/2017,air_87078cf7903a648c,2,2017,5,1,7.25,5.5,30,40,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-04,20,5/4/2017,air_87078cf7903a648c,3,2017,5,1,7.15,6.5,31,40,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-05,20,5/5/2017,air_87078cf7903a648c,4,2017,5,1,7.928571429,8,30,42,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-06,20,5/6/2017,air_87078cf7903a648c,5,2017,5,2,10.21428571,9.5,21,42,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-07,20,5/7/2017,air_87078cf7903a648c,6,2017,5,1,3.84375,4,10,32,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-08,20,5/8/2017,air_87078cf7903a648c,0,2017,5,1,4.411764706,4,9,34,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-09,20,5/9/2017,air_87078cf7903a648c,1,2017,5,1,6.694444444,6,23,36,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-10,20,5/10/2017,air_87078cf7903a648c,2,2017,5,1,7.25,5.5,30,40,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-11,20,5/11/2017,air_87078cf7903a648c,3,2017,5,1,7.15,6.5,31,40,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-12,20,5/12/2017,air_87078cf7903a648c,4,2017,5,1,7.928571429,8,30,42,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-13,20,5/13/2017,air_87078cf7903a648c,5,2017,5,2,10.21428571,9.5,21,42,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-14,20,5/14/2017,air_87078cf7903a648c,6,2017,5,1,3.84375,4,10,32,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-15,20,5/15/2017,air_87078cf7903a648c,0,2017,5,1,4.411764706,4,9,34,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-16,20,5/16/2017,air_87078cf7903a648c,1,2017,5,1,6.694444444,6,23,36,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-17,20,5/17/2017,air_87078cf7903a648c,2,2017,5,1,7.25,5.5,30,40,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-18,20,5/18/2017,air_87078cf7903a648c,3,2017,5,1,7.15,6.5,31,40,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-19,20,5/19/2017,air_87078cf7903a648c,4,2017,5,1,7.928571429,8,30,42,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-20,20,5/20/2017,air_87078cf7903a648c,5,2017,5,2,10.21428571,9.5,21,42,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-21,20,5/21/2017,air_87078cf7903a648c,6,2017,5,1,3.84375,4,10,32,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-22,20,5/22/2017,air_87078cf7903a648c,0,2017,5,1,4.411764706,4,9,34,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-23,20,5/23/2017,air_87078cf7903a648c,1,2017,5,1,6.694444444,6,23,36,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-24,20,5/24/2017,air_87078cf7903a648c,2,2017,5,1,7.25,5.5,30,40,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-25,20,5/25/2017,air_87078cf7903a648c,3,2017,5,1,7.15,6.5,31,40,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-26,20,5/26/2017,air_87078cf7903a648c,4,2017,5,1,7.928571429,8,30,42,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-27,20,5/27/2017,air_87078cf7903a648c,5,2017,5,2,10.21428571,9.5,21,42,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-28,20,5/28/2017,air_87078cf7903a648c,6,2017,5,1,3.84375,4,10,32,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-29,20,5/29/2017,air_87078cf7903a648c,0,2017,5,1,4.411764706,4,9,34,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-30,20,5/30/2017,air_87078cf7903a648c,1,2017,5,1,6.694444444,6,23,36,1,74,35.6617773,139.7040506
air_87078cf7903a648c_2017-05-31,20,5/31/2017,air_87078cf7903a648c,2,2017,5,1,7.25,5.5,30,40,1,74,35.6617773,139.7040506
air_87467487d21891dd_2017-04-23,20,4/23/2017,air_87467487d21891dd,6,2017,4,1,11.29411765,6,71,34,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-04-24,20,4/24/2017,air_87467487d21891dd,0,2017,4,1,10.51851852,10,23,27,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-04-25,20,4/25/2017,air_87467487d21891dd,1,2017,4,2,15.375,13,73,40,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-04-26,20,4/26/2017,air_87467487d21891dd,2,2017,4,2,16.4,16,38,40,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-04-27,20,4/27/2017,air_87467487d21891dd,3,2017,4,3,21.51219512,20,79,41,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-04-28,20,4/28/2017,air_87467487d21891dd,4,2017,4,1,17.19047619,15.5,59,42,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-04-29,20,4/29/2017,air_87467487d21891dd,5,2017,4,1,29.07317073,27,67,41,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-04-30,20,4/30/2017,air_87467487d21891dd,6,2017,4,1,11.29411765,6,71,34,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-05-01,20,5/1/2017,air_87467487d21891dd,0,2017,5,1,10.51851852,10,23,27,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-05-02,20,5/2/2017,air_87467487d21891dd,1,2017,5,2,15.375,13,73,40,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-05-03,20,5/3/2017,air_87467487d21891dd,2,2017,5,2,16.4,16,38,40,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-05-04,20,5/4/2017,air_87467487d21891dd,3,2017,5,3,21.51219512,20,79,41,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-05-05,20,5/5/2017,air_87467487d21891dd,4,2017,5,1,17.19047619,15.5,59,42,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-05-06,20,5/6/2017,air_87467487d21891dd,5,2017,5,1,29.07317073,27,67,41,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-05-07,20,5/7/2017,air_87467487d21891dd,6,2017,5,1,11.29411765,6,71,34,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-05-08,20,5/8/2017,air_87467487d21891dd,0,2017,5,1,10.51851852,10,23,27,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-05-09,20,5/9/2017,air_87467487d21891dd,1,2017,5,2,15.375,13,73,40,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-05-10,20,5/10/2017,air_87467487d21891dd,2,2017,5,2,16.4,16,38,40,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-05-11,20,5/11/2017,air_87467487d21891dd,3,2017,5,3,21.51219512,20,79,41,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-05-12,20,5/12/2017,air_87467487d21891dd,4,2017,5,1,17.19047619,15.5,59,42,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-05-13,20,5/13/2017,air_87467487d21891dd,5,2017,5,1,29.07317073,27,67,41,4,62,35.6580681,139.7515992
air_87467487d21891dd_2017-05-14,20,5/14/2017,air_87467487d21891dd,6,2017,5,1,11.29411765,6,71,34,4,62,35.6580681,139.7515992
